repo_completo,numero_pr,titulo,autora,status,criado_em,atualizado_em,merged_em,dias_para_merge,numero_reviews,url
immich-app/immich,27777,chore(deps): update dependency pytest to v9.0.3 [security],renovate[bot],MERGED,2026-04-14T04:37:22Z,2026-04-16T13:12:52Z,2026-04-16T13:12:50+00:00,2,1,https://github.com/immich-app/immich/pull/27777
immich-app/immich,27851,chore(deps): update dependency @types/nodemailer to v8,renovate[bot],MERGED,2026-04-16T10:59:53Z,2026-04-16T11:28:26Z,2026-04-16T11:28:24+00:00,0,1,https://github.com/immich-app/immich/pull/27851
immich-app/immich,27852,fix(deps): update dependency nestjs-cls to v6,renovate[bot],MERGED,2026-04-16T11:01:01Z,2026-04-16T11:45:45Z,2026-04-16T11:45:42+00:00,0,1,https://github.com/immich-app/immich/pull/27852
immich-app/immich,27843,Fix/library syncfiles chunked inserts,rootfoo,CLOSED,2026-04-16T00:37:14Z,2026-04-16T09:52:17Z,,,1,https://github.com/immich-app/immich/pull/27843
immich-app/immich,27822,chore(web): small fixes for location picker modal,meesfrensel,MERGED,2026-04-15T15:31:44Z,2026-04-16T09:49:27Z,2026-04-16T09:49:25+00:00,0,1,https://github.com/immich-app/immich/pull/27822
immich-app/immich,19161,feat(web): Add asset selection logic to the tagged asset view page,PaulSonOfLars,CLOSED,2025-06-13T18:49:05Z,2026-04-16T08:55:50Z,,,1,https://github.com/immich-app/immich/pull/19161
immich-app/immich,27519,fix(web): close edit faces panel on Escape key press,midzelis,MERGED,2026-04-05T20:38:26Z,2026-04-16T01:22:23Z,2026-04-16T01:22:21+00:00,10,1,https://github.com/immich-app/immich/pull/27519
immich-app/immich,25494,fix: redirect on login page to /photos if user is authenticated,ishtiaqurrahman,CLOSED,2026-01-24T21:13:38Z,2026-04-16T08:47:35Z,,,1,https://github.com/immich-app/immich/pull/25494
immich-app/immich,27728,fix(mobile): readonly redirect when not logged in,YarosMallorca,MERGED,2026-04-12T10:13:31Z,2026-04-16T01:20:11Z,2026-04-16T01:20:08+00:00,3,1,https://github.com/immich-app/immich/pull/27728
immich-app/immich,27621,fix(web): stale adaptive image when original overlays preview,midzelis,MERGED,2026-04-08T14:09:19Z,2026-04-16T01:19:21Z,2026-04-16T01:19:18+00:00,7,1,https://github.com/immich-app/immich/pull/27621
immich-app/immich,27741,refactor(web): turn thumbhash action into Thumbhash component,midzelis,MERGED,2026-04-12T20:08:46Z,2026-04-16T01:18:51Z,2026-04-16T01:18:49+00:00,3,1,https://github.com/immich-app/immich/pull/27741
immich-app/immich,27838,chore(deps): update dependency python-multipart to v0.0.26 [security],renovate[bot],MERGED,2026-04-15T22:36:26Z,2026-04-15T23:06:30Z,2026-04-15T23:06:28+00:00,0,1,https://github.com/immich-app/immich/pull/27838
immich-app/immich,27713,fix(web): svelte regression - cancel video preview fetch when bind:this is cleared early,midzelis,MERGED,2026-04-11T18:07:19Z,2026-04-16T01:19:09Z,2026-04-16T01:18:59+00:00,4,1,https://github.com/immich-app/immich/pull/27713
immich-app/immich,27835,chore!: remove without assets,jrasm91,MERGED,2026-04-15T21:01:39Z,2026-04-15T22:34:25Z,2026-04-15T22:34:23+00:00,0,1,https://github.com/immich-app/immich/pull/27835
immich-app/immich,27830,feat: album map markers endpoint,jrasm91,MERGED,2026-04-15T19:05:32Z,2026-04-15T19:58:37Z,2026-04-15T19:58:35+00:00,0,1,https://github.com/immich-app/immich/pull/27830
immich-app/immich,27828,chore!: rename API key schemas,jrasm91,MERGED,2026-04-15T17:58:36Z,2026-04-15T19:58:30Z,2026-04-15T19:58:27+00:00,0,1,https://github.com/immich-app/immich/pull/27828
immich-app/immich,27556,fix(web): redirect authenticated users from login page,midzelis,CLOSED,2026-04-07T01:07:14Z,2026-04-15T20:11:17Z,,,1,https://github.com/immich-app/immich/pull/27556
immich-app/immich,27831,feat: auth logout page,jrasm91,MERGED,2026-04-15T20:13:52Z,2026-04-15T20:33:55Z,2026-04-15T20:33:53+00:00,0,1,https://github.com/immich-app/immich/pull/27831
immich-app/immich,27818,chore!: remove deviceId and deviceAssetId,danieldietzler,MERGED,2026-04-15T14:30:06Z,2026-04-15T19:01:18Z,2026-04-15T19:00:33+00:00,0,1,https://github.com/immich-app/immich/pull/27818
immich-app/immich,27804,chore!: remove old timeline sync endpoints,jrasm91,MERGED,2026-04-15T01:59:52Z,2026-04-15T17:58:51Z,2026-04-15T17:58:49+00:00,0,1,https://github.com/immich-app/immich/pull/27804
immich-app/immich,27815,chore: exit open-api script on errors,meesfrensel,MERGED,2026-04-15T13:56:19Z,2026-04-15T14:09:55Z,2026-04-15T14:09:52+00:00,0,1,https://github.com/immich-app/immich/pull/27815
immich-app/immich,27823,fix: make web build stage deterministic,bo0tzz,MERGED,2026-04-15T16:09:09Z,2026-04-15T17:31:26Z,2026-04-15T17:31:24+00:00,0,1,https://github.com/immich-app/immich/pull/27823
immich-app/immich,25397,feat: mobile editing,bwees,MERGED,2026-01-20T16:27:04Z,2026-04-15T14:26:44Z,2026-04-15T14:26:41+00:00,84,1,https://github.com/immich-app/immich/pull/25397
immich-app/immich,27759,fix: redirect original,danieldietzler,MERGED,2026-04-13T12:00:55Z,2026-04-15T13:43:12Z,2026-04-15T13:43:10+00:00,2,1,https://github.com/immich-app/immich/pull/27759
immich-app/immich,27806,chore: stop using legacy partner create endpoint,jrasm91,MERGED,2026-04-15T02:22:49Z,2026-04-15T10:46:45Z,2026-04-15T10:46:43+00:00,0,1,https://github.com/immich-app/immich/pull/27806
immich-app/immich,27801,fix(web): fix album state not updating correctly,fredfloydd,CLOSED,2026-04-15T00:00:22Z,2026-04-15T04:57:38Z,,,1,https://github.com/immich-app/immich/pull/27801
immich-app/immich,27805,chore!: remove unused token response param,jrasm91,MERGED,2026-04-15T02:09:59Z,2026-04-15T04:58:02Z,2026-04-15T04:58:00+00:00,0,1,https://github.com/immich-app/immich/pull/27805
immich-app/immich,27022,refactor!: remove replace asset,jrasm91,MERGED,2026-03-18T18:27:30Z,2026-04-15T00:21:07Z,2026-04-15T00:21:05+00:00,27,1,https://github.com/immich-app/immich/pull/27022
immich-app/immich,26573,feat(server): add checksum algorithm field,etnoy,MERGED,2026-02-27T14:21:11Z,2026-04-15T04:42:29Z,2026-03-26T18:20:26+00:00,27,1,https://github.com/immich-app/immich/pull/26573
immich-app/immich,27780,chore!: remove getRandom api endpoint,bwees,MERGED,2026-04-14T06:47:35Z,2026-04-15T01:32:14Z,2026-04-15T01:32:12+00:00,0,1,https://github.com/immich-app/immich/pull/27780
immich-app/immich,27802,chore!: remove deprecated env variables,jrasm91,MERGED,2026-04-15T00:42:54Z,2026-04-15T01:30:33Z,2026-04-15T01:30:31+00:00,0,1,https://github.com/immich-app/immich/pull/27802
immich-app/immich,27023,refactor!: remove my shared link dto,jrasm91,MERGED,2026-03-18T18:36:09Z,2026-04-15T00:58:04Z,2026-04-15T00:58:02+00:00,27,1,https://github.com/immich-app/immich/pull/27023
immich-app/immich,27732,feat: filter users on share,OdinOxin,MERGED,2026-04-12T13:12:51Z,2026-04-14T19:18:18Z,2026-04-14T16:43:45+00:00,2,1,https://github.com/immich-app/immich/pull/27732
immich-app/immich,26597,refactor!: migrate class-validator to zod,timonrieger,MERGED,2026-02-28T13:56:00Z,2026-04-14T21:39:18Z,2026-04-14T21:39:04+00:00,45,1,https://github.com/immich-app/immich/pull/26597
immich-app/immich,27280,refactor(server): inline file hashing via Transform stream,MartB,CLOSED,2026-03-25T22:42:22Z,2026-04-14T17:02:26Z,,,1,https://github.com/immich-app/immich/pull/27280
immich-app/immich,27731,feat: sort users alphabetically when adding to album,OdinOxin,MERGED,2026-04-12T12:14:28Z,2026-04-14T19:24:53Z,2026-04-14T19:21:22+00:00,2,1,https://github.com/immich-app/immich/pull/27731
immich-app/immich,26406,feat(web): lazy load library and server statistics,etnoy,MERGED,2026-02-20T22:51:28Z,2026-04-14T16:54:12Z,2026-04-14T16:54:10+00:00,52,1,https://github.com/immich-app/immich/pull/26406
immich-app/immich,27580,feat(web): remove delay from Skeleton,midzelis,MERGED,2026-04-07T13:42:37Z,2026-04-14T16:47:45Z,2026-04-14T16:47:38+00:00,7,1,https://github.com/immich-app/immich/pull/27580
immich-app/immich,27767,fix(web): add partner photo to album from multiselect,YarosMallorca,MERGED,2026-04-13T16:06:14Z,2026-04-14T16:48:41Z,2026-04-14T16:48:40+00:00,1,1,https://github.com/immich-app/immich/pull/27767
openai/whisper,2433,fix typo data/README.md,YuZekai,MERGED,2024-11-12T11:56:59Z,2026-03-10T15:50:19Z,2024-11-13T00:35:54+00:00,0,1,https://github.com/openai/whisper/pull/2433
openai/whisper,2451,Fix: Update torch.load to use weights_only=True to prevent security w…,yaslack,MERGED,2024-11-20T17:12:43Z,2026-03-10T15:49:34Z,2025-06-26T00:54:30+00:00,217,1,https://github.com/openai/whisper/pull/2451
openai/whisper,1761,large-v3,jongwook,MERGED,2023-11-06T18:06:12Z,2025-07-07T02:20:37Z,2023-11-06T18:10:30+00:00,0,1,https://github.com/openai/whisper/pull/1761
openai/whisper,2487,GitHub Actions: Add Python 3.13 to the testing,cclauss,MERGED,2025-01-04T15:37:03Z,2025-08-08T01:02:52Z,2025-05-13T04:10:40+00:00,128,1,https://github.com/openai/whisper/pull/2487
openai/whisper,1040,add always_use_initial_prompt,mercury233,CLOSED,2023-03-07T03:23:04Z,2025-06-26T01:04:17Z,,,1,https://github.com/openai/whisper/pull/1040
openai/whisper,2549,Create 1,Aya1991q,CLOSED,2025-03-16T10:39:28Z,2025-06-26T00:02:24Z,,,1,https://github.com/openai/whisper/pull/2549
openai/whisper,2390,Improvements implemented in the audio processing module,ghost,CLOSED,2024-10-15T18:06:21Z,2025-03-01T00:47:30Z,,,1,https://github.com/openai/whisper/pull/2390
openai/whisper,2447,نواUpdate LICENSE,Sam21a,CLOSED,2024-11-20T05:08:31Z,2025-01-29T03:33:51Z,,,1,https://github.com/openai/whisper/pull/2447
openai/whisper,1528,Add .pre-commit-config.yaml,kimdwkimdw,MERGED,2023-07-17T06:38:33Z,2024-10-06T12:27:43Z,2023-09-18T23:15:34+00:00,63,1,https://github.com/openai/whisper/pull/1528
openai/whisper,2379,Update README.md,BotMaster3000,MERGED,2024-10-07T14:15:24Z,2024-11-04T07:00:31Z,2024-11-04T07:00:31+00:00,27,1,https://github.com/openai/whisper/pull/2379
openai/whisper,1802,Relax triton requirements for compatibility with pytorch 2.1 and newer,eindenbom,MERGED,2023-11-13T13:52:29Z,2024-09-09T22:36:21Z,2023-11-13T17:43:42+00:00,0,1,https://github.com/openai/whisper/pull/1802
openai/whisper,1526,fix doc of TextDecoder,HSQ79815,MERGED,2023-07-16T14:52:09Z,2024-04-13T15:30:52Z,2023-09-18T23:10:00+00:00,64,1,https://github.com/openai/whisper/pull/1526
openai/whisper,1483,Avoid rearranging all caches,wangchou,MERGED,2023-06-30T10:35:20Z,2024-01-15T10:07:02Z,2023-07-06T19:48:09+00:00,6,1,https://github.com/openai/whisper/pull/1483
openai/whisper,1704,Add subtitle_format option to word_options dict,MatteoFasulo,CLOSED,2023-10-11T18:03:56Z,2023-11-09T13:25:43Z,,,1,https://github.com/openai/whisper/pull/1704
openai/whisper,1396,Fix exception when generating the subtitles for an audio with no speech,jordimas,MERGED,2023-05-27T10:59:59Z,2023-10-10T17:01:02Z,2023-10-10T17:01:02+00:00,136,1,https://github.com/openai/whisper/pull/1396
openai/whisper,1568,Patch 3,GrayHatAlex,CLOSED,2023-08-02T02:36:36Z,2023-09-18T23:01:20Z,,,1,https://github.com/openai/whisper/pull/1568
openai/whisper,1559,word timing tweaks,taylorchu,MERGED,2023-07-29T23:28:25Z,2023-08-07T22:07:19Z,2023-08-07T21:48:56+00:00,8,1,https://github.com/openai/whisper/pull/1559
openai/whisper,1044,Use tiktoken,jongwook,MERGED,2023-03-07T10:25:10Z,2023-07-02T04:27:19Z,2023-03-13T09:34:17+00:00,5,1,https://github.com/openai/whisper/pull/1044
openai/whisper,869,word-level timestamps in `transcribe()`,jongwook,MERGED,2023-01-20T20:31:43Z,2023-06-15T02:46:48Z,2023-03-06T22:00:50+00:00,45,1,https://github.com/openai/whisper/pull/869
openai/whisper,1242,Drop ffmpeg-python dependency and call ffmpeg directly.,petterreinholdtsen,MERGED,2023-04-16T15:32:52Z,2023-05-04T19:44:08Z,2023-05-04T17:53:59+00:00,18,1,https://github.com/openai/whisper/pull/1242
openai/whisper,1155,Update decoding.py,FernanOrtega,MERGED,2023-03-27T09:16:09Z,2023-04-11T22:06:05Z,2023-04-11T22:06:04+00:00,15,1,https://github.com/openai/whisper/pull/1155
openai/whisper,1123,docs(readme): remove instructions for installing huggingface tokenizer,debloper,CLOSED,2023-03-20T20:28:20Z,2023-04-11T00:49:28Z,,,1,https://github.com/openai/whisper/pull/1123
openai/whisper,914,Fix infinite loop caused by incorrect timestamp tokens prediction,andrewchernyh,MERGED,2023-02-01T09:12:55Z,2023-03-27T09:13:17Z,2023-02-01T23:46:51+00:00,0,1,https://github.com/openai/whisper/pull/914
openai/whisper,1076,Fix github language stats dominated by jupyter notebook,akashmjn,MERGED,2023-03-11T04:30:18Z,2023-03-14T07:07:10Z,2023-03-14T07:07:09+00:00,3,1,https://github.com/openai/whisper/pull/1076
openai/whisper,894,Update README.md,roman-vasi1enko,MERGED,2023-01-25T16:36:11Z,2023-03-07T15:26:45Z,2023-03-04T00:42:00+00:00,37,1,https://github.com/openai/whisper/pull/894
openai/whisper,228,"Add CSV formatted output in transcript, using integer start/end times in milliseconds.",NielsMayer,MERGED,2022-10-02T21:45:50Z,2023-01-22T08:52:46Z,2023-01-22T08:27:17+00:00,111,1,https://github.com/openai/whisper/pull/228
openai/whisper,670,verbose print catch UnicodeEncodeError,simon300000,CLOSED,2022-12-11T20:52:58Z,2023-01-18T07:30:14Z,,,1,https://github.com/openai/whisper/pull/670
openai/whisper,401,Update Hebrew language code to he per IANA registry,altryne,MERGED,2022-10-23T22:05:08Z,2022-12-16T17:00:56Z,2022-12-07T18:45:31+00:00,44,1,https://github.com/openai/whisper/pull/401
openai/whisper,219,Fix timestamps and strip extraneous whitespace in WebVTT output,tomstuart,MERGED,2022-10-01T19:47:46Z,2022-12-07T10:26:02Z,2022-10-03T21:51:08+00:00,2,1,https://github.com/openai/whisper/pull/219
openai/whisper,468,[README] Add section on 🤗 Transformers,sanchit-gandhi,CLOSED,2022-11-04T15:00:36Z,2022-12-04T23:29:26Z,,,1,https://github.com/openai/whisper/pull/468
mui/material-ui,43839,[input] Fix layout shift with display: flex,oliviertassinari,MERGED,2024-09-21T22:50:52Z,2026-04-23T19:16:09Z,2026-04-23T19:15:59+00:00,578,1,https://github.com/mui/material-ui/pull/43839
mui/material-ui,48358,[code-infra] Remove references to @mui/base and @mui/joy,brijeshb42,MERGED,2026-04-23T05:27:07Z,2026-04-23T16:46:00Z,2026-04-23T16:46:00+00:00,0,1,https://github.com/mui/material-ui/pull/48358
mui/material-ui,44507,[Tooltip] Close Tooltip when its child becomes disabled,chudesno,MERGED,2024-11-21T23:56:29Z,2026-04-23T10:09:42Z,2026-04-23T10:09:42+00:00,517,1,https://github.com/mui/material-ui/pull/44507
mui/material-ui,48316,[docs] Update MUI X roadmap section,siriwatknp,MERGED,2026-04-17T07:26:42Z,2026-04-23T10:11:02Z,2026-04-23T10:11:02+00:00,6,1,https://github.com/mui/material-ui/pull/48316
mui/material-ui,48187,"[docs] Add agent skills for styling, theming, Next.js, and Tailwind CSS integrations",mapache-salvaje,MERGED,2026-04-02T21:28:41Z,2026-04-23T14:00:54Z,2026-04-23T14:00:54+00:00,20,1,https://github.com/mui/material-ui/pull/48187
mui/material-ui,48353,[icon button] Remove unused color palette mapping in styles,sai6855,MERGED,2026-04-22T12:30:19Z,2026-04-22T15:01:03Z,2026-04-22T15:01:03+00:00,0,1,https://github.com/mui/material-ui/pull/48353
mui/material-ui,48295,[website] Fix outdated MUI logos,oliviertassinari,MERGED,2026-04-15T23:47:25Z,2026-04-22T18:57:22Z,2026-04-21T12:09:33+00:00,5,1,https://github.com/mui/material-ui/pull/48295
mui/material-ui,48350,[autocomplete] Fix highlight sync and scroll preservation (@mj12albert),github-actions[bot],MERGED,2026-04-22T11:02:49Z,2026-04-22T11:41:50Z,2026-04-22T11:41:49+00:00,0,1,https://github.com/mui/material-ui/pull/48350
mui/material-ui,48322,[autocomplete] Fix highlight sync and scroll preservation,mj12albert,MERGED,2026-04-18T08:15:15Z,2026-04-22T11:43:02Z,2026-04-22T11:01:53+00:00,4,1,https://github.com/mui/material-ui/pull/48322
mui/material-ui,47895,[test] Add axe-core accessibility tests for mui-material,siriwatknp,CLOSED,2026-03-03T09:42:49Z,2026-04-22T11:36:32Z,,,1,https://github.com/mui/material-ui/pull/47895
mui/material-ui,48349,[docs-infra] Fix import of cjs react-simple-code-editor in esm,brijeshb42,MERGED,2026-04-22T09:08:28Z,2026-04-22T11:13:24Z,2026-04-22T11:13:21+00:00,0,1,https://github.com/mui/material-ui/pull/48349
mui/material-ui,48343,[autocomplete] Fix popper rendering issues (@mj12albert),github-actions[bot],MERGED,2026-04-21T10:52:06Z,2026-04-21T11:38:48Z,2026-04-21T11:38:47+00:00,0,1,https://github.com/mui/material-ui/pull/48343
mui/material-ui,48320,[accessibility] Make Slider and some docs examples visible in HighContrast Mode,silviuaavram,MERGED,2026-04-17T13:51:49Z,2026-04-21T12:38:22Z,2026-04-21T12:38:17+00:00,3,1,https://github.com/mui/material-ui/pull/48320
mui/material-ui,48230,[docs-infra] Rename package to @mui/internal-api-docs-builder,brijeshb42,MERGED,2026-04-08T12:34:37Z,2026-04-21T09:17:53Z,2026-04-21T09:17:49+00:00,12,1,https://github.com/mui/material-ui/pull/48230
mui/material-ui,48327,[autocomplete] Fix popper rendering issues,mj12albert,MERGED,2026-04-19T10:07:10Z,2026-04-21T11:09:39Z,2026-04-21T10:51:07+00:00,2,1,https://github.com/mui/material-ui/pull/48327
mui/material-ui,48315,[codemod] Add --jsx option to `v9.0.0/system-props` codemod,siriwatknp,MERGED,2026-04-17T07:05:38Z,2026-04-21T09:01:22Z,2026-04-21T09:01:22+00:00,4,1,https://github.com/mui/material-ui/pull/48315
mui/material-ui,48340,[drawer] Fix transition jump (@mj12albert),github-actions[bot],MERGED,2026-04-20T14:07:38Z,2026-04-20T20:01:11Z,2026-04-20T20:01:09+00:00,0,1,https://github.com/mui/material-ui/pull/48340
mui/material-ui,37231,[icons] Allow `svg` as a child of SvgIcon,siriwatknp,MERGED,2023-05-10T11:54:37Z,2026-04-21T09:30:00Z,2023-06-20T04:16:36+00:00,40,1,https://github.com/mui/material-ui/pull/37231
mui/material-ui,48339,[button] Fix `startIcon` alignment (@mj12albert),github-actions[bot],MERGED,2026-04-20T13:48:34Z,2026-04-20T14:31:08Z,2026-04-20T14:31:06+00:00,0,1,https://github.com/mui/material-ui/pull/48339
mui/material-ui,48308,[drawer] Fix transition jump,mj12albert,MERGED,2026-04-16T18:24:14Z,2026-04-20T14:31:03Z,2026-04-20T14:06:38+00:00,3,1,https://github.com/mui/material-ui/pull/48308
mui/material-ui,48314,[typography] Fix `h4` variant when using `responsiveFontSizes()`,mj12albert,MERGED,2026-04-16T23:43:24Z,2026-04-20T13:48:02Z,2026-04-20T13:32:40+00:00,3,1,https://github.com/mui/material-ui/pull/48314
mui/material-ui,48304,[docs-infra] Fix duplicate JSDoc in proptypes generation,brijeshb42,MERGED,2026-04-16T12:10:24Z,2026-04-20T12:55:09Z,2026-04-20T12:55:06+00:00,4,1,https://github.com/mui/material-ui/pull/48304
mui/material-ui,48332,[button] Fix `startIcon` alignment,mj12albert,MERGED,2026-04-19T18:46:22Z,2026-04-20T13:47:49Z,2026-04-20T13:47:36+00:00,0,1,https://github.com/mui/material-ui/pull/48332
mui/material-ui,33009,[Slider] Fix transition of tooltips on vertical slider,abhinav-22-tech,MERGED,2022-06-03T14:12:51Z,2026-04-20T11:50:03Z,2022-07-18T06:20:49+00:00,44,1,https://github.com/mui/material-ui/pull/33009
mui/material-ui,38580,[docs][dialog] Fix key warning in SimpleDialog demo,ZeeshanTamboli,MERGED,2023-08-21T16:39:10Z,2026-04-20T11:47:18Z,2023-08-22T04:40:36+00:00,0,1,https://github.com/mui/material-ui/pull/38580
mui/material-ui,43994,[material-ui][Autocomplete] Fix ownerState is undefined in styleOverrides for Autocomplete,sai6855,MERGED,2024-10-04T12:02:21Z,2026-04-20T11:44:21Z,2024-10-16T10:11:04+00:00,11,1,https://github.com/mui/material-ui/pull/43994
mui/material-ui,47923,Fix date input height on iOS Safari 18.4–18.6,spider-yamet,CLOSED,2026-03-06T06:44:06Z,2026-04-20T11:21:31Z,,,1,https://github.com/mui/material-ui/pull/47923
